1.250510834562106044e-01,1.200613276556474762e-01,1.143657256512096293e-01,1.079743514652775904e-01,1.009734845441569717e-01,9.356666815577432961e-02,8.590304905120775547e-02,7.792749795523996881e-02,6.947586087158910684e-02,6.021261979569600409e-02,4.962810302753350999e-02,3.769556693828708671e-02,2.490606252267409462e-02,1.225829006839621732e-02,1.546973644683507414e-03,-5.130232104343107266e-03,-7.135172173597392059e-03,-4.665763260122226565e-03,9.539603540424285199e-04,6.633705732102515920e-03,9.960028407715695517e-03,1.071159650829542516e-02,9.189087489239917972e-03,6.461350969465353734e-03,4.461556825886353432e-03,3.973012326623466713e-03,5.005119781561455893e-03,7.261611442784964357e-03,9.921438535791230265e-03,1.197481726307634935e-02,1.322482897874435910e-02,1.370917312217579710e-02,1.367391611284199740e-02,1.368418559736362013e-02,1.414053679362435242e-02,1.505986545285500564e-02,1.636464812504980632e-02,1.783437481045058864e-02,1.910134686582571489e-02,2.001426572390456807e-02,2.055074923275573839e-02
1.245726394839921924e-01,1.193381967278199091e-01,1.138802071231757584e-01,1.081617243818348145e-01,1.020905229020836191e-01,9.548469786273493243e-02,8.817005279729085709e-02,8.005493844535975512e-02,7.103376104151151726e-02,6.097262555062597095e-02,4.973521925765678892e-02,3.746361896253148915e-02,2.465314261795446132e-02,1.224152560035918040e-02,1.850289477699862493e-03,-4.649067557736816583e-03,-6.664257010945716375e-03,-4.381046958166716528e-03,9.360337488224502967e-04,6.329868238259593258e-03,9.491061022237647776e-03,1.020864901918469569e-02,8.767913618394681391e-03,6.183440618060601947e-03,4.290373219181360664e-03,3.832366310662646894e-03,4.818492720944442774e-03,6.967706788360337675e-03,9.500767020092485207e-03,1.145926309719591356e-02,1.265635498766884935e-02,1.312787411848001171e-02,1.310743121477966899e-02,1.313150100866270625e-02,1.358036740015492252e-02,1.447018388286707390e-02,1.572749892469928537e-02,1.714314455757319847e-02,1.836824711095126975e-02,1.925929239609968854e-02,1.979509180272659777e-02
1.232652163972947634e-01,1.184504853890510911e-01,1.134523508342408643e-01,1.082112738309170402e-01,1.025924569470570979e-01,9.634232025605753147e-02,8.922615577212918148e-02,8.113893335843823384e-02,7.198931794670919426e-02,6.170360865320995147e-02,5.026141342235486420e-02,3.785580016232259482e-02,2.498260855567943639e-02,1.256421769011032905e-02,2.179625746682811206e-03,-4.354527705552733823e-03,-6.455385589199352618e-03,-4.302138215326767323e-03,8.616062108566397695e-04,6.121530040638796175e-03,9.201724547876157304e-03,9.895222366752888868e-03,8.480522957309874488e-03,5.948407198467854304e-03,4.091037276398559915e-03,3.634686086831914308e-03,4.588278489497597291e-03,6.677406698282613469e-03,9.141047429912448757e-03,1.104320797646581725e-02,1.220157252682891984e-02,1.265137745558655644e-02,1.262113496628656552e-02,1.263530220293017023e-02,1.306580994880568794e-02,1.392890605423213746e-02,1.515329648479560483e-02,1.653502388400615586e-02,1.773354057699423614e-02,1.860915591041374662e-02,1.914172728900061932e-02
1.217560049014572154e-01,1.172553254953215274e-01,1.126185552556200065e-01,1.077687116111395033e-01,1.025349325521530131e-01,9.659994449051352572e-02,8.967563908615529267e-02,8.164727830833462541e-02,7.243726619384308063e-02,6.202397204219622234e-02,5.048514964423348600e-02,3.805538690605937691e-02,2.522632965056254006e-02,1.289767792900002423e-02,2.594785474907224717e-03,-3.932700963378528772e-03,-6.115319305572882239e-03,-4.123345537101546013e-03,8.323763845776232335e-04,5.906995929221726428e-03,8.878944785619981989e-03,9.547367603324688132e-03,8.181039283242838231e-03,5.736301841233935016e-03,3.943052936051875609e-03,3.502378349808972589e-03,4.422970037696151782e-03,6.440022331278766679e-03,8.818953873815696051e-03,1.065628229872313086e-02,1.177611176861391093e-02,1.221257506728649390e-02,1.218641129909270142e-02,1.220408595744882328e-02,1.262483891448597760e-02,1.346455512863249139e-02,1.465460359541086340e-02,1.599826166129801955e-02,1.716691031650706412e-02,1.802589627475678288e-02,1.855597488504636197e-02
1.203344476107072736e-01,1.160206973249750390e-01,1.116319850838729810e-01,1.070782711726068065e-01,1.021562237799914230e-01,9.648654129224361331e-02,8.972958211737294687e-02,8.176413123268516658e-02,7.252699317047785199e-02,6.204411507973402184e-02,5.048020239550188304e-02,3.810539279178431354e-02,2.540354577107598391e-02,1.324475786138900463e-02,3.088561216649452369e-03,-3.396429436624196288e-03,-5.658170914286018982e-03,-3.855951282037218056e-03,8.426416653864210763e-04,5.685849201313888067e-03,8.524921768896980348e-03,9.167005407610633386e-03,7.868545999807389016e-03,5.541994345514375531e-03,3.837830377412778955e-03,3.425010904393390940e-03,4.311916470389328022e-03,6.245968267113375869e-03,8.526319205182880320e-03,1.029094895114831751e-02,1.137206740761839176e-02,1.180226080049777415e-02,1.179213349819285307e-02,1.182487340499140289e-02,1.224319496990047655e-02,1.306222577513924468e-02,1.421645641418696829e-02,1.551820256056596695e-02,1.665397499771579734e-02,1.749524828608452903e-02,1.802356151077161989e-02
1.190719494340457124e-01,1.150435959187906532e-01,1.108823057873129236e-01,1.064951663016932143e-01,1.016884134859419447e-01,9.611307881074764026e-02,8.945528090436750956e-02,8.159509430295736054e-02,7.246912396249638455e-02,6.210290551429726441e-02,5.066014319284072032e-02,3.840633462284752386e-02,2.581610793505904194e-02,1.374465216658422168e-02,3.628299593769140820e-03,-2.889352101852819127e-03,-5.261615101073280690e-03,-3.638172707919032703e-03,8.448754352054235967e-04,5.500722626482157374e-03,8.231469603980532193e-03,8.850349598782681834e-03,7.603963976657976756e-03,5.369722124187505281e-03,3.734690402517000778e-03,3.342184669921022516e-03,4.200344943331907333e-03,6.066323025410465600e-03,8.266089646649312991e-03,9.970587056626940489e-03,1.101848516769107257e-02,1.144116696195502693e-02,1.144122379172976892e-02,1.148340700703483035e-02,1.189736366483161445e-02,1.269767875933986226e-02,1.382137831684720868e-02,1.508799877398654503e-02,1.619609135389904475e-02,1.702206041395844943e-02,1.754813976696463843e-02
1.180117595389596069e-01,1.143818875678327546e-01,1.104445727693155882e-01,1.061132979999558079e-01,1.012439713281830800e-01,9.560686116473966767e-02,8.898803432508270439e-02,8.127547697461821874e-02,7.239061790658662954e-02,6.231150362541758997e-02,5.111550710388928359e-02,3.902471246844967101e-02,2.650408843368617234e-02,1.441081831587050395e-02,4.204793007762191136e-03,-2.434509236096055965e-03,-4.952283218148364856e-03,-3.490491313294204895e-03,8.314442940579740192e-04,5.356495778037957158e-03,8.010147343421010827e-03,8.609272843565666383e-03,7.393830260749017537e-03,5.217642909811189694e-03,3.625093794992364712e-03,3.242263917243368501e-03,4.077150659078663912e-03,5.893410847027212227e-03,8.034874089074073647e-03,9.694435720112198548e-03,1.071510247370903793e-02,1.112751224297944125e-02,1.112901528145077840e-02,1.117223573445064871e-02,1.157827304026267344e-02,1.236148453620311040e-02,1.346070844742525315e-02,1.470037276167872504e-02,1.578707997394855622e-02,1.660064855790988406e-02,1.712393447569206598e-02
1.171595856403490205e-01,1.140140254950152005e-01,1.103005493916751623e-01,1.059416770406342440e-01,1.008649529679056522e-01,9.501283552100311947e-02,8.831737880672531349e-02,8.068285818140218113e-02,7.201738169400669076e-02,6.224519657470370393e-02,5.134032468093271268e-02,3.947395887093249622e-02,2.709877461185961761e-02,1.506634297310531327e-02,4.843602329927742048e-03,-1.874251295292764371e-03,-4.529740418341662508e-03,-3.255535968698687176e-03,8.561873175682375558e-04,5.203054784083736665e-03,7.753459393937524834e-03,8.330016148149668731e-03,7.163709575786603168e-03,5.075405841972612138e-03,3.549557858448926587e-03,3.187997627326184195e-03,3.998389217794428088e-03,5.753362703615422583e-03,7.821844994798064776e-03,9.427617157559365843e-03,1.041974889763386952e-02,1.082778991019780861e-02,1.084158473222924211e-02,1.089640196664904553e-02,1.130099982736991818e-02,1.206912045918681099e-02,1.314185282297365698e-02,1.435031867850362561e-02,1.541237888052044216e-02,1.621239853775355289e-02,1.673380781402077078e-02
1.165514188934724110e-01,1.139155484322870865e-01,1.103907824901072809e-01,1.059121318198652240e-01,1.004966383704702509e-01,9.429969649930688980e-02,8.743471540030188505e-02,7.982909106412197642e-02,7.137819375515280784e-02,6.194444441858334288e-02,5.137943273013353268e-02,3.979488820804408938e-02,2.762880470194766305e-02,1.572170514846447584e-02,5.536714855665811515e-03,-1.228200522128384837e-03,-4.016607939192480894e-03,-2.950639929735651007e-03,9.128330703460422980e-04,5.044952094093307915e-03,7.471826161756494472e-03,8.023416211037111626e-03,6.919951718256834791e-03,4.942193056262940594e-03,3.501505839432245311e-03,3.170129728630646099e-03,3.955258025609090927e-03,5.640369378100982059e-03,7.624963716161339659e-03,9.170462085450418327e-03,1.013329871289479073e-02,1.054166791026752738e-02,1.057618780477178992e-02,1.065081126595299535e-02,1.105908082175189981e-02,1.181382687324619013e-02,1.285871926055352603e-02,1.403293455540366441e-02,1.506801607860856589e-02,1.585372644156745475e-02,1.637402629726004977e-02
1.162382534679767265e-01,1.140702513302355725e-01,1.106448696878864213e-01,1.059204291210850274e-01,1.000313913205994332e-01,9.340027876477706437e-02,8.636583306987935527e-02,7.888090086914334442e-02,7.081050405776598278e-02,6.190584514819109929e-02,5.180930803449922128e-02,4.053336024275286387e-02,2.850164604778340771e-02,1.656561261932243401e-02,6.244256441538618280e-03,-6.843809674988048704e-04,-3.647419608242908565e-03,-2.759127648246441876e-03,9.379667056308167283e-04,4.938615848226146805e-03,7.287612006835879688e-03,7.818583964456050223e-03,6.745553707352814829e-03,4.826145311109453738e-03,3.429526448425723219e-03,3.110904994042549068e-03,3.877241475429324836e-03,5.518170964192625240e-03,7.450419603117688395e-03,8.956613537208136036e-03,9.897369873206498039e-03,1.030017153451286138e-02,1.034053577772576192e-02,1.042057172271812666e-02,1.082542058496325718e-02,1.156754894557898358e-02,1.259222214782838162e-02,1.374324822419690888e-02,1.475991558629763042e-02,1.553517142117230229e-02,1.605344898816074908e-02
