2.888844128473612161e-01,2.805354254575502804e-01,2.700035808386527236e-01,2.572435408157316972e-01,2.424772079237590139e-01,2.263559149068845866e-01,2.093675342140908779e-01,1.913401390866315555e-01,1.718568881982127095e-01,1.501446390283018573e-01,1.250810579632232467e-01,9.660520844912644234e-02,6.582501562022488595e-02,3.504818350877073052e-02,8.471147450497882106e-03,-8.972769821511853566e-03,-1.575531292324438420e-02,-1.224836239579092829e-02,-1.359028331454829484e-03,1.001794365904746902e-02,1.649919268870789907e-02,1.760809500961404983e-02,1.396702672425926064e-02,7.791403655451185212e-03,3.088911656482696069e-03,1.482803982743189546e-03,2.990971998809750874e-03,6.995973230818141458e-03,1.178928832559934629e-02,1.527123625377266834e-02,1.703623995175549549e-02,1.717003419870876194e-02,1.619598218859806885e-02,1.530638291935010158e-02,1.535225692563466603e-02,1.638514284398976187e-02,1.825968248470836996e-02,2.052939268859951816e-02,2.243674522456498219e-02,2.368554130391192433e-02,2.425055336261719430e-02
2.904022564949900187e-01,2.838556263683933434e-01,2.744367103585966805e-01,2.620846556375652225e-01,2.471471986189595349e-01,2.306338134426564601e-01,2.133379406320651261e-01,1.951137774961866356e-01,1.755388634103629553e-01,1.538047130069053470e-01,1.287162642074433094e-01,1.001732276414123435e-01,6.926447554333003964e-02,3.827155986309336427e-02,1.135533945749649110e-02,-6.584293635701104347e-03,-1.401553175504844165e-02,-1.127143979055006753e-02,-1.167503423563483623e-03,9.571464583121094827e-03,1.569536602215338209e-02,1.674684267987688532e-02,1.331357431154847094e-02,7.488270079735044951e-03,3.056759003244952956e-03,1.552667832910571222e-03,2.993248246881737712e-03,6.795396083400537766e-03,1.134467336675210394e-02,1.465689686102110596e-02,1.634882842277834980e-02,1.650142121534163564e-02,1.560915844932974500e-02,1.479868424753148955e-02,1.487416570347918285e-02,1.588434401190147796e-02,1.769194628635464145e-02,1.987519084681066070e-02,2.171841759463807517e-02,2.294164915264912397e-02,2.352078659136090308e-02
2.924449308170317674e-01,2.863729853120087210e-01,2.774797490118265930e-01,2.656722860966006516e-01,2.512374105712386063e-01,2.350815606180240713e-01,2.179136920382976628e-01,1.995764652728086730e-01,1.796805977022331302e-01,1.575239118122536974e-01,1.321039720373632376e-01,1.033980610770988545e-01,7.247399122645584169e-02,4.153903676893572899e-02,1.459163200448582512e-02,-3.664974311490028312e-03,-1.173045365489226721e-02,-9.889128722866387042e-03,-8.135415195798272785e-04,9.057348645756274630e-03,1.469739098425993512e-02,1.567775481671109319e-02,1.253890946647269987e-02,7.205250868992457702e-03,3.157913409216537865e-03,1.807404643137805467e-03,3.169962409450032166e-03,6.709381529816466246e-03,1.094018349735977405e-02,1.403651371536479911e-02,1.564561246322542301e-02,1.584165881679153870e-02,1.507915222150789554e-02,1.439407580292342143e-02,1.452568935295587421e-02,1.551830476659113445e-02,1.724516848221128995e-02,1.931800114484180653e-02,2.107841320559464618e-02,2.226813393270926991e-02,2.286397075486414424e-02
2.956451818718269231e-01,2.893433354671561264e-01,2.805425473654392654e-01,2.691175974677958438e-01,2.552336303432626852e-01,2.395348270167942106e-01,2.225127770822478979e-01,2.039931577117022887e-01,1.836403203203873791e-01,1.609117162452259331e-01,1.350891099855323907e-01,1.062674443072629954e-01,7.548795628500550026e-02,4.485028605712012423e-02,1.811014183622813509e-02,-3.271996680941534818e-04,-9.015921376736374393e-03,-8.184062171714931097e-03,-3.222420680991161177e-04,8.504440007766910642e-03,1.356264502920580782e-02,1.445914246813877028e-02,1.167784086467467050e-02,6.940605045763758099e-03,3.361654613891041678e-03,2.203262959576434473e-03,3.480396186113566583e-03,6.713083546537830515e-03,1.057066220387450212e-02,1.341734928251690599e-02,1.493688655915393487e-02,1.519518202401947717e-02,1.459850081307235287e-02,1.407361622661644322e-02,1.428148698521229491e-02,1.526077917235874395e-02,1.689706096219768458e-02,1.884207629939772463e-02,2.050612226951886372e-02,2.165669000900154878e-02,2.227131389993354180e-02
2.995656855216183301e-01,2.930218281743443565e-01,2.842448209843457252e-01,2.730860654520316233e-01,2.596155126532736501e-01,2.442688022746086485e-01,2.273639670615888730e-01,2.087119240207937487e-01,1.880150535275356416e-01,1.648473210026375479e-01,1.386991988291619848e-01,1.097491392119769316e-01,7.901310090448390722e-02,4.850350067043972951e-02,2.178618891066335175e-02,3.036563238533716153e-03,-6.338143130234406668e-03,-6.511686971195800033e-03,1.890508153663446062e-04,8.029180079539663395e-03,1.253421317304392359e-02,1.334392801787733819e-02,1.088982872722488171e-02,6.704909476374281384e-03,3.560798071626648190e-03,2.581460912788985287e-03,3.780651344138566058e-03,6.730444369721111722e-03,1.024357599100530862e-02,1.286032923745706116e-02,1.429825773352854865e-02,1.461561459712928772e-02,1.417397527200483370e-02,1.379890774002533529e-02,1.407878860860366926e-02,1.504699869927061083e-02,1.660045549028888595e-02,1.842793612068843734e-02,2.000334396550111291e-02,2.111798991604660336e-02,2.175003533033576311e-02
3.035676347577584977e-01,2.970478908933681383e-01,2.884574094508641773e-01,2.776254261300908355e-01,2.645518944181199372e-01,2.495279558446841517e-01,2.327506113874606153e-01,2.140158645202489551e-01,1.930505785476843705e-01,1.695134332676946076e-01,1.430509109335700302e-01,1.139015962899363604e-01,8.305976734866782341e-02,5.247290842130741123e-02,2.557108083160382003e-02,6.368316264963059040e-03,-3.750060098943709501e-03,-4.906557011430179478e-03,7.125375672191741486e-04,7.647713333164416621e-03,1.164060811836358823e-02,1.236042798541007841e-02,1.019179738593536076e-02,6.497735286626913319e-03,3.741148443509502691e-03,2.921532685964772086e-03,4.051595227883025667e-03,6.749806057170855411e-03,9.956613907000987779e-03,1.236909394836601533e-02,1.373490060633795681e-02,1.410544537453331179e-02,1.380248292820442091e-02,1.356144332403220847e-02,1.390605626338733275e-02,1.486498850803087864e-02,1.634525918482855958e-02,1.806861622425888839e-02,1.956559631582860392e-02,2.064870458965691047e-02,2.129663804686961551e-02
3.072681575084024175e-01,3.009920990477907288e-01,2.927906053634133920e-01,2.824573565178905565e-01,2.699044396330436690e-01,2.552553617926839324e-01,2.385689744786794741e-01,2.196269431975004238e-01,1.981999271277445906e-01,1.740818257899100219e-01,1.471621634888682639e-01,1.177795029954176453e-01,8.690521445386126254e-02,5.639722661324488712e-02,2.948556709884971386e-02,9.940167385639285882e-03,-8.938468882623634097e-04,-3.083770434230820572e-03,1.348555521614796908e-03,7.273887853041670869e-03,1.069295610614320012e-02,1.130868689973747732e-02,9.453863911673989623e-03,6.303075618503190501e-03,3.976784905525615997e-03,3.336524491973638911e-03,4.393892257118813156e-03,6.818556190728485879e-03,9.691751888716180693e-03,1.188336960104418617e-02,1.317418217637166336e-02,1.360795017744835002e-02,1.346239552838355766e-02,1.337343027074290418e-02,1.379336912644328270e-02,1.474556079019153157e-02,1.614806282140327301e-02,1.775889932291581375e-02,1.917101003601533182e-02,2.022013463348395004e-02,2.088539766152026564e-02
3.102044519889380902e-01,3.044385455778338412e-01,2.968914363040187632e-01,2.873094563628621478e-01,2.754990069222738036e-01,2.613899095233422898e-01,2.448807376108856348e-01,2.257320673835881142e-01,2.037645398642025096e-01,1.789373538652060391e-01,1.514420988534021240e-01,1.217448332319169685e-01,9.079776745593359788e-02,6.036635733702211404e-02,3.346356287193890527e-02,1.359125314826701604e-02,2.049086040439494511e-03,-1.176513271914792456e-03,2.057802212279278859e-03,6.958166073860384826e-03,9.788769436049915909e-03,1.028746573082626493e-02,8.736580639897744902e-03,6.122833070664112851e-03,4.223969781616272734e-03,3.763456467587902952e-03,4.751388209925114237e-03,6.907578365926316313e-03,9.452510112332081910e-03,1.142715635823938862e-02,1.264518083416217228e-02,1.314303299850616384e-02,1.315503404088057618e-02,1.321854107116950117e-02,1.371508118724056036e-02,1.466258002687709575e-02,1.598978391207961369e-02,1.749051692841134195e-02,1.881948081346420526e-02,1.983539228172300981e-02,2.051781545385867114e-02
3.119511092295571553e-01,3.069094908203179317e-01,3.001812433326330187e-01,2.914693153243578250e-01,2.804934420881151080e-01,2.670325859747203490e-01,2.508581899977512242e-01,2.317048871596187609e-01,2.094233423266672334e-01,1.840971714162481787e-01,1.561554506921379315e-01,1.261615874052657571e-01,9.505128408304870657e-02,6.452439703907986157e-02,3.744333536037789539e-02,1.712679815159016267e-02,4.847173895538367180e-03,6.387514042153853494e-04,2.782630575754088849e-03,6.759765113996392231e-03,9.050824660162626670e-03,9.424825435137085608e-03,8.121513289049371587e-03,5.964159111765855378e-03,4.430868745077268245e-03,4.124533008350871749e-03,5.053624657164239309e-03,6.980417965917060791e-03,9.244440287586017102e-03,1.103306005797770155e-02,1.218819638160807510e-02,1.274030115279393797e-02,1.288677283160017707e-02,1.308068361724756476e-02,1.364298916183737630e-02,1.458690148855531533e-02,1.585016173640068846e-02,1.725716425127853809e-02,1.851545376922404673e-02,1.950344268487836860e-02,2.020115500260662167e-02
3.122196007947616314e-01,3.079611554166504228e-01,3.019825097202642472e-01,2.939690534959572554e-01,2.836254273310791496e-01,2.707221355813531072e-01,2.550193888065598324e-01,2.362320585582908528e-01,2.141976929731999879e-01,1.890031287756848144e-01,1.611017404922221452e-01,1.310536681536228487e-01,9.977275922552927834e-02,6.893747072078973415e-02,4.139161394738354732e-02,2.044430215614716564e-02,7.377033345038568751e-03,2.265868736744246648e-03,3.489087088633453099e-03,6.707281300368716712e-03,8.543184577315714873e-03,8.789812511314774521e-03,7.654313876620621841e-03,5.833192588152273476e-03,4.571409298777050212e-03,4.378493248644950778e-03,5.261906919449833332e-03,7.015876518259707602e-03,9.068814760737222910e-03,1.071732117863487613e-02,1.182436417817071470e-02,1.241581880152173301e-02,1.266147548001086802e-02,1.295157824537727063e-02,1.356197084633361041e-02,1.450245224493210486e-02,1.571760647184017659e-02,1.705470255561757423e-02,1.826072097394491195e-02,1.922880822567879858e-02,1.993935971029471566e-02
3.112927311728436175e-01,3.078148744410996729e-01,3.024944675163158125e-01,2.950178872597123414e-01,2.851248900611641490e-01,2.726766865277947538e-01,2.575041249587783909e-01,2.393103632961709193e-01,2.178956374977049359e-01,1.932743370350076539e-01,1.657871273968903325e-01,1.359255244615256986e-01,1.045745132647406539e-01,7.340953613225419117e-02,4.532025130181754208e-02,2.369294022331455696e-02,9.834668475131237708e-03,3.860701835539261280e-03,4.231467788127153858e-03,6.752279266966886885e-03,8.160642126418440889e-03,8.270861763134910311e-03,7.261909278484573495e-03,5.719670689750780412e-03,4.685115877104678930e-03,4.586489184486743607e-03,5.430628792343459785e-03,7.038860315986656194e-03,8.914216377090694587e-03,1.044490816798951220e-02,1.151150278880733700e-02,1.213589205791972860e-02,1.246460221434024865e-02,1.283519088153461940e-02,1.348570287894340462e-02,1.442315051275717443e-02,1.559797444982686035e-02,1.687668451727158958e-02,1.803934529501385192e-02,1.899146767009354461e-02,1.971374154674215839e-02
3.095983577467270598e-01,3.068754165808190160e-01,3.021759905505105315e-01,2.951902618373500320e-01,2.856999527840042852e-01,2.736699874117672904e-01,2.590140423689055726e-01,2.414291591348016186e-01,2.206826962937774306e-01,1.967191886235692133e-01,1.697660115701930261e-01,1.402444751082624341e-01,1.090050220781208223e-01,7.770495607143833305e-02,4.924895365908627670e-02,2.706294082150271368e-02,1.246830824651794060e-02,5.620666537517729835e-03,5.079037473570533270e-03,6.834219814598643632e-03,7.770517740242538496e-03,7.726710736505641546e-03,6.851470671076065506e-03,5.610396182575258864e-03,4.822243323647613412e-03,4.826760570829038803e-03,5.630042534138205053e-03,7.082565245517126462e-03,8.767861764337501335e-03,1.017299724222034407e-02,1.119752867287210699e-02,1.185906304844042310e-02,1.227900893058818735e-02,1.273800091088304019e-02,1.343322060450450293e-02,1.436860440923844011e-02,1.550084150729949713e-02,1.671716927171674680e-02,1.783335452852584033e-02,1.876821077782354907e-02,1.950269954048250085e-02
3.071526233727830402e-01,3.051224927339045712e-01,3.009927858535274559e-01,2.944619684079773370e-01,2.853588531584175803e-01,2.737576014296923543e-01,2.596593148238505733e-01,2.427568428458392324e-01,2.227824433497905821e-01,1.996014589202553813e-01,1.733098370770317087e-01,1.442491599332047236e-01,1.132317937875704783e-01,8.189341029181279596e-02,5.315051454850305140e-02,3.046598272817581735e-02,1.517258061271123219e-02,7.465288924818652694e-03,6.005247103979571496e-03,6.979657111299633794e-03,7.428329223803851328e-03,7.215499468313534871e-03,6.460438571022553665e-03,5.509565679843982447e-03,4.960702996808108271e-03,5.065788783665800543e-03,5.830133425031104426e-03,7.132388629636827841e-03,8.634106309849828853e-03,9.918180950556040529e-03,1.090259254514650521e-02,1.160082889004579974e-02,1.210996582373928890e-02,1.265542844020816488e-02,1.339475233377522730e-02,1.432885816984455843e-02,1.542044983413955357e-02,1.657684180259744178e-02,1.764841744303184690e-02,1.856687808181112231e-02,1.931344201812134134e-02
3.039699667632474456e-01,3.025119296058939589e-01,2.988571513016308745e-01,2.927214141631314659e-01,2.839903733462839086e-01,2.728570547680272962e-01,2.594163965511207537e-01,2.433560650754796606e-01,2.243603619056662168e-01,2.021823196924161792e-01,1.767296114780506355e-01,1.482367016123194714e-01,1.174759530320316353e-01,8.607373674418929144e-02,5.699562718922841081e-02,3.379044541321292450e-02,1.781139032916323819e-02,9.289393158754589291e-03,6.974536800018278117e-03,7.222166847203843887e-03,7.205657481050814495e-03,6.812710705113180117e-03,6.137833423166654152e-03,5.423282960024116382e-03,5.072548807887082394e-03,5.260721025671799209e-03,5.992459239784336811e-03,7.169790684287964504e-03,8.518988602088106710e-03,9.702443504429881377e-03,1.065343100389710800e-02,1.138203767605593629e-02,1.196516811393373569e-02,1.258245696481038144e-02,1.335856290768171369e-02,1.429192058117521001e-02,1.535023576893374334e-02,1.645749261670581554e-02,1.749280492175085341e-02,1.839858692245672014e-02,1.915629328909922158e-02
3.005774911482237965e-01,2.994264723802676498e-01,2.960578525029361474e-01,2.902097374699989518e-01,2.818157661451501372e-01,2.711557035397935134e-01,2.583915847843271663e-01,2.432070178673126359e-01,2.252410531702556118e-01,2.041366494444643021e-01,1.796143671320203639e-01,1.518009866316834544e-01,1.214250364622935091e-01,9.009413613913677676e-02,6.080453038049440928e-02,3.716869551116669390e-02,2.055305802498954768e-02,1.122446074506720966e-02,8.030658706393427673e-03,7.517820711818706120e-03,7.010727534982662788e-03,6.422240224511289834e-03,5.821734742808095699e-03,5.344509961127401516e-03,5.194099645006791666e-03,5.466662821262469225e-03,6.166219923643313436e-03,7.218387484136938592e-03,8.414696758241274610e-03,9.497683638993260902e-03,1.041603228414333948e-02,1.117637186622358336e-02,1.183523009490908447e-02,1.252602399088222941e-02,1.334022160015265086e-02,1.427372858826743245e-02,1.529928195202420391e-02,1.635766937652832764e-02,1.735698086769559348e-02,1.825041135906150039e-02,1.901962103389528980e-02
2.976049507286853135e-01,2.963450834537777467e-01,2.929794795761603843e-01,2.872672205830527070e-01,2.791570401999122764e-01,2.689314498860033154e-01,2.567519761257254229e-01,2.423023379087850815e-01,2.252005285553893288e-01,2.050308680366410008e-01,1.814089103750870235e-01,1.543906474487155567e-01,1.246544583145468010e-01,9.374981619479075268e-02,6.460838740296390159e-02,4.078548911141346989e-02,2.363110775416959672e-02,1.345257861690132145e-02,9.234216569964769777e-03,7.805925003394337779e-03,6.716600100541525280e-03,5.911069256211461467e-03,5.426337107334417223e-03,5.263326964049820471e-03,5.375417579733560158e-03,5.759701538989177826e-03,6.419382353696658286e-03,7.310787615071281248e-03,8.310372444342526213e-03,9.264958378850957771e-03,1.014323887323574473e-02,1.094727314421495290e-02,1.170697767898241232e-02,1.249550747763826693e-02,1.336102845466460853e-02,1.429607689066473078e-02,1.527988204489688466e-02,1.627506295473276840e-02,1.722741254639472558e-02,1.810407739685675199e-02,1.888688173020121666e-02
