  5.8881091087E-12    5.0643892797E-11  
  5.2877194346E-12    4.3908058648E-11  
  4.8370799630E-12    3.8989076800E-11  
  4.4829643526E-12    3.5216235390E-11  
  4.1953179891E-12    3.2217357342E-11  
  3.9557232278E-12    2.9768049968E-11  
  3.7521859328E-12    2.7724371253E-11  
  3.5765181189E-12    2.5989428229E-11  
  3.4229151905E-12    2.4495431563E-11  
  3.2871328761E-12    2.3193428314E-11  
  3.1659865862E-12    2.2047120505E-11  
  3.0570339848E-12    2.1028983031E-11  
  2.9583665387E-12    2.0117737198E-11  
  2.8684684352E-12    1.9296655562E-11  
  2.7861185583E-12    1.8552394104E-11  
  2.7103207971E-12    1.7874168881E-11  
  2.6402534833E-12    1.7253163593E-11  
  2.5752320434E-12    1.6682095520E-11  
  2.5146809692E-12    1.6154892299E-11  
  2.4581124775E-12    1.5666447709E-11  
  2.4051100547E-12    1.5212434708E-11  
  2.3553156167E-12    1.4789160580E-11  
  2.3084193851E-12    1.4393453461E-11  
  2.2641518255E-12    1.4022572568E-11  
  2.2222771704E-12    1.3674136509E-11  
  2.1825881716E-12    1.3346065546E-11  
  2.1449018161E-12    1.3036534728E-11  
  2.1090558026E-12    1.2743935564E-11  
  2.0749056252E-12    1.2466844466E-11  
  2.0423221432E-12    1.2203996600E-11  
  2.0111895449E-12    1.1954264084E-11  
  1.9814036316E-12    1.1716637717E-11  
  1.9528703641E-12    1.1490211577E-11  
  1.9255046257E-12    1.1274169972E-11  
  1.8992291643E-12    1.1067776344E-11  
  1.8739736833E-12    1.0870363779E-11  
  1.8496740584E-12    1.0681326862E-11  
  1.8262716591E-12    1.0500114660E-11  
  1.8037127589E-12    1.0326224652E-11  
  1.7819480213E-12    1.0159197456E-11  
  5.7631366508E-12    4.9408878535E-11  
  5.1746173038E-12    4.2816233158E-11  
  4.7329634729E-12    3.8004560806E-11  
  4.3859597088E-12    3.4315732013E-11  
  4.1041251013E-12    3.1384764173E-11  
  3.8693962750E-12    2.8991711364E-11  
  3.6700116666E-12    2.6995544425E-11  
  3.4979430580E-12    2.5301366132E-11  
  3.3474995572E-12    2.3842804547E-11  
  3.2145202126E-12    2.2571943606E-11  
  3.0958830540E-12    2.1453262985E-11  
  2.9891938668E-12    2.0459833402E-11  
  2.8925818289E-12    1.9570841158E-11  
  2.8045611885E-12    1.8769927581E-11  
  2.7239351461E-12    1.8044045248E-11  
  2.6497275089E-12    1.7382651736E-11  
  2.5811331019E-12    1.6777129593E-11  
  2.5174811390E-12    1.6220361428E-11  
  2.4582077340E-12    1.5706413560E-11  
  2.4028349759E-12    1.5230297035E-11  
  2.3509547943E-12    1.4787784698E-11  
  2.3022163736E-12    1.4375269485E-11  
  2.2563162303E-12    1.3989653440E-11  
  2.2129903125E-12    1.3628259910E-11  
  2.1720076528E-12    1.3288763454E-11  
  2.1331652269E-12    1.2969133380E-11  
  2.0962837561E-12    1.2667587938E-11  
  2.0612042549E-12    1.2382556846E-11  
  2.0277851737E-12    1.2112650447E-11  
  1.9959000175E-12    1.1856634156E-11  
  1.9654353516E-12    1.1613407149E-11  
  1.9362891191E-12    1.1381984513E-11  
  1.9083692176E-12    1.1161482188E-11  
  1.8815922866E-12    1.0951104231E-11  
  1.8558826706E-12    1.0750131962E-11  
  1.8311715287E-12    1.0557914701E-11  
  1.8073960670E-12    1.0373861807E-11  
  1.7844988730E-12    1.0197435827E-11  
  1.7624273388E-12    1.0028146565E-11  
  1.7411331562E-12    9.8655459329E-12  
  5.6411421420E-12    4.8199785528E-11  
  5.0641970697E-12    4.1748106910E-11  
  4.6313070011E-12    3.7041972170E-11  
  4.2912402758E-12    3.3435700286E-11  
  4.0150750426E-12    3.0571419969E-11  
  3.7850934689E-12    2.8233577103E-11  
  3.5897608188E-12    2.6284016936E-11  
  3.4212045858E-12    2.4629809967E-11  
  3.2738446181E-12    2.3205980707E-11  
  3.1436010974E-12    2.1965634036E-11  
  3.0274130508E-12    2.0874015008E-11  
  2.9229331738E-12    1.9904780561E-11  
  2.8283274363E-12    1.9037574375E-11  
  2.7421394328E-12    1.8256400407E-11  
  2.6631961092E-12    1.7548502805E-11  
  2.5905407235E-12    1.6903576503E-11  
  2.5233842028E-12    1.6313199402E-11  
  2.4610692161E-12    1.5770416478E-11  
  2.4030432148E-12    1.5269430207E-11  
